contract_id,contract_number,start_date,end_date,amount,fiscal_year,purpose,program_id,provider_id,agency_name
2662,CT181620190003077,07/01/2018,06/30/2021,1305003,FY2020,Behavioral Health Care Coordination,310,689,DOHMH
2663,CT181620190003018,07/01/2018,06/30/2021,2065731,FY2020,Assertive Community Service Treatment,320,689,DOHMH
2665,CT126020190002387,07/01/2018,06/30/2021,1456689,FY2021,COMPASS After-school programming,271,99,DYCD
2666,CT126020190002388,07/01/2018,06/30/2021,1422160,FY2021,COMPASS After-school programming at P.S. 300,271,99,DYCD
2667,CT181620190003963,07/01/2018,06/30/2021,1646976,FY2020,Access to permanent and supportive affordable housing,311,38,DOHMH
2668,CT181620190003121,07/01/2018,06/30/2021,919323,FY2020,Supported Housing/Behavioral health care coordination,308,871,DOHMH
2670,CT126020190003079,07/01/2018,06/30/2021,1269000,FY2020,SONYC after school services for students at Kings Bay Y at,279,874,DYCD
2671,CT181620190003109,07/01/2018,06/30/2027,7556985,FY2020,"Supported Housing, Scattered Site",308,3,DOHMH
2672,CT126020190003122,07/01/2018,06/30/2020,144856,FY2020,To provide Adult Literacy services in Brooklyn CD4,273,174,DYCD
2673,CT126020190003670,07/01/2018,06/30/2021,2111551,FY2020,COMPASS after-school programming at PS X114,271,649,DYCD
2674,CT126020190003827,07/01/2018,06/30/2021,2501514,FY2021,COMPASS  after-school Programming  at PS 200 Benson School,271,16,DYCD
2675,CT126020190001742,07/01/2018,06/30/2020,118936,FY2020,To provide Adult Literacy services in Bronx CD7.,273,355,DYCD
2676,CT126020190003414,07/01/2018,06/30/2021,2862703,FY2021,SONYC afterschool services at Simon Baruch School,279,611,DYCD
2677,CT126020190002646,07/01/2018,06/30/2021,921823,FY2021,COMPASS middle school services at PS 113 Isaac Chauncey,279,329,DYCD
2678,CT106920190003048,04/01/2018,03/31/2021,1979859.47,FY2020,Non-Residential Domestic Violence Services,135,494,DSS
2679,CT181620190003365,07/01/2018,06/30/2021,2012054,FY2020,Mobile crisis team (MCT) service: in-home mental health serv,321,743,DOHMH
2680,CT126020190002583,07/01/2018,06/30/2021,1394239,FY2021,COMPASS  after-school Programming  at Washington Heights Aca,271,124,DYCD
2681,CT181620190002895,07/01/2018,06/30/2021,3650574,FY2020,Non Medicaid Care Coordination,310,875,DOHMH
2682,CT181620190003107,07/01/2018,06/30/2027,5612661,FY2020,Supported Housing - Scattered Site,308,417,DOHMH
2683,CT181620190002987,01/01/2019,12/31/2027,28960925,FY2020,Intensive Mobile Treatment,314,9,DOHMH
2684,CT181620190003285,07/01/2018,06/30/2021,5850000,FY2020,"Provide Comprehensive treatment mental Illness, homelessness",320,9,DOHMH
2685,CT181620190003063,07/01/2018,06/30/2021,1446375,FY2020,Promise Zone Initiative -Renewal,312,689,DOHMH
2686,CT181620190003264,07/01/2018,06/30/2027,5189292,FY2020,Affirmative Business/Industry Non-Medicaid Care Coordination,428,75,DOHMH
2687,CT181620190003423,07/01/2018,06/30/2027,9366683,FY2020,Intensive Mobile Treatment,314,125,DOHMH
2688,CT126020190003277,07/01/2018,06/30/2021,973145,FY2020,COMPASS middle school services at PS/IS 384 Frances E.,279,324,DYCD
2689,CT126020190003177,07/01/2018,06/30/2021,1936143,FY2020,COMPASS middle school services at PS/IS 208,279,324,DYCD
2690,CT126020190003169,07/01/2018,06/30/2021,2018842,FY2020,COMPASS middle school services at PS 083 Donald Hertz,279,324,DYCD
2691,CT126020190003168,07/01/2018,06/30/2021,979867,FY2020,COMPASS middle school services at Mott Hall V,279,324,DYCD
2692,CT181620190002781,07/01/2018,06/30/2021,2389431,FY2020,Access to permanent/supportive affordable housing NYC commun,311,646,DOHMH
2693,CT181620190003111,07/01/2018,06/30/2027,9568283,FY2020,Mental Health Provision of  Intensive Mobile Treatment (IMT),314,125,DOHMH
2694,CT181620190002508,07/01/2018,06/30/2027,12160602,FY2020,"Supporting housing for homeless, mental and substance abuse",311,40,DOHMH
2695,CT126020190003377,07/01/2018,06/30/2020,130274,FY2020,Immigrant Services ESOL/Civics in Queens,287,218,DYCD
2696,CT126020190003410,07/01/2018,06/30/2020,161952,FY2020,To support Immigrant Services ESOL/Civics in Brooklyn,287,218,DYCD
2697,CT181620190003646,07/01/2018,06/30/2021,747744,FY2020,Provides ACT intense outpatient Mental Health Services and,320,876,DOHMH
2698,CT106920190003196,04/01/2018,03/31/2021,1903992.68,FY2020,NON-RESIDENTIAL SVCS FOR VICTIMS OF DOMESTIC VIOLENCE,135,572,DSS
2699,CT181620190003110,07/01/2018,06/30/2021,558933,FY2020,Mental Health Services,325,192,DOHMH
2700,CT181620190002989,07/01/2018,06/30/2021,3770040,FY2020,Intensive Outpatient Treatment for people with SMI,424,125,DOHMH
2701,CT181620190003076,07/01/2018,06/30/2021,1588047,FY2020,Mental Health Services,425,190,DOHMH
2702,CT181620190003106,07/01/2018,06/30/2021,741066,FY2020,Assertive Community Treatment (ACT): Severe Mental Illness,320,463,DOHMH
2703,CT126020191400244,07/01/2018,06/30/2021,1573096,FY2021,COMPASS  after-school Programming  at  P.S. 229 DYKER SCHOOL,271,361,DYCD
2704,CT126020190003857,07/01/2018,06/30/2021,1356562,FY2020,COMPASS after-school Programming at Shakespeare School,271,650,DYCD
2705,CT126020190002642,07/01/2018,06/30/2020,157247,FY2020,To support Immigrant Services ESOL/Civics in Queens,287,331,DYCD
2707,CT181620190002581,07/01/2018,06/30/2021,961350,FY2020,Congregate Supportive Housing,311,878,DOHMH
2708,CT181620190002855,07/01/2018,06/30/2021,2155549,FY2020,Forensic Assertive Community Treatment(PHS XFER),320,154,DOHMH
2709,CT126020190003589,07/01/2018,06/30/2021,1340346,FY2021,COMPASS  programming at P.S. 100 ISAAC CLASON SCHOOL,271,675,DYCD
2710,CT126020190002701,07/01/2018,06/30/2021,2120909,FY2020,COMPASS middle school services MS255,279,611,DYCD
2711,CT126020190002765,07/01/2018,06/30/2021,1221701,FY2021,COMPASS middle school services at Brooklyn Environmental Exp,279,324,DYCD
2712,CT126020190002651,07/01/2018,06/30/2021,1098455,FY2021,COMPASS middle school services at York Early College Academy,279,329,DYCD
2713,CT126020190002648,07/01/2018,06/30/2021,902110,FY2021,COMPASS middle school services at PS 138 Sunrise (Q138),279,329,DYCD
2714,CT126020190002652,07/01/2018,06/30/2021,880493,FY2021,COMPASS middle school services at PS 164 Queens Valley,279,329,DYCD
2715,CT126020190002206,07/01/2018,06/30/2021,1769637,FY2021,COMPASS after-school programming at PS 149.,271,418,DYCD
2717,CT126020190003272,07/01/2018,06/30/2021,1257769,FY2020,COMPASS middle school services at PS/IS 116 William C. Hugh,279,324,DYCD
2718,CT181620190000586,07/01/2018,06/30/2021,861345,FY2020,Supported Employment Services to adults/mental illness,419,218,DOHMH
2719,CT181620190003588,07/01/2018,06/30/2021,2021088,FY2020,Mobile Crisis Outreach and Intervention services,430,876,DOHMH
2720,CT181620190002854,07/01/2018,06/30/2027,3709629,FY2020,Scatter Site Serving 16 Young Adults Aging Out Of Foster Car,308,110,DOHMH
2721,CT126020190003320,07/01/2018,06/30/2021,2140276,FY2021,COMPASS after-school Programming at PS 57 Hubert Humphrey,271,16,DYCD
2722,CT126020190003323,07/01/2018,06/30/2021,1478314,FY2021,COMPASS afterschool Programming at PS 22 Graniteville School,271,16,DYCD
2723,CT126020190003466,07/01/2018,06/30/2021,1356264,FY2021,COMPASS after-school programming at PS 156.,271,418,DYCD
2724,CT126020190003321,07/01/2018,06/30/2020,1045171,FY2020,COMPASS after-school Programming at PS 11 Purvis J Behan Sch,271,16,DYCD
2725,CT181620190002491,07/01/2018,06/30/2021,7958817,FY2020,Psychosocial clubhouse & supported housing,421,679,DOHMH
2726,CT181620190003663,07/01/2018,06/30/2021,6074526,FY2020,Congregate Supporitve Housing For Individuals With SMI,431,218,DOHMH
2728,CT126020190002792,07/01/2018,06/30/2020,245678,FY2020,Immigrant Services ESOL/Civics in Queens,287,67,DYCD
2729,CT126020190002921,07/01/2018,06/30/2020,149336,FY2020,Immigrant Services ESOL/Civics in Manhattan,287,124,DYCD
2730,CT126020190002917,07/01/2018,06/30/2021,1009671,FY2020,SONYC afterschool services at Washington Heights Academy,279,124,DYCD
2732,CT126020190002706,07/01/2018,06/30/2021,892671,FY2021,COMPASS middle school services at Academy of Medical Tech.,279,514,DYCD
2733,CT181620190002558,07/01/2018,06/30/2021,253980,FY2020,Continuation Of Public Health Consultant Services,320,397,DOHMH
2734,CT126020190000337,07/01/2018,06/30/2021,1652791,FY2021,COMPASS afterschool activities at Webster-Giannone Center,271,607,DYCD
2735,CT181620190003230,07/01/2018,06/30/2021,4486141,FY2020,ALCOHOL AND DRUG USE PREVENTION CARE AND TREATMENT SERVICES,427,503,DOHMH
2736,CT126020190000197,07/01/2018,06/30/2021,992583,FY2021,COMPASS After-School Programming at P.S 45,271,637,DYCD
2737,CT126020190000204,07/01/2018,06/30/2021,1226465,FY2021,COMPASS middle school services at Intermediate School 75,279,637,DYCD
2738,CT126020190000206,07/01/2018,06/30/2021,1014239,FY2021,COMPASS middle school services at  I.S. 034 Tottenville,279,637,DYCD
2739,CT126020190000203,07/01/2018,06/30/2021,1088985,FY2021,COMPASS Middle School  services at IS 072 ROCCO LAURIE,279,637,DYCD
2740,CT126020190000202,07/01/2018,06/30/2021,1038731,FY2021,COMPASS middle school services at  IS  024 Myra S  Barnes,279,637,DYCD
2741,CT181620190002509,07/01/2018,06/30/2021,811995,FY2020,MENTAL HEALTH SERVICES (MHY SUPPORTIVE HOUSING PROGRAM,308,228,DOHMH
2742,CT181620190002853,07/01/2018,06/30/2021,2816985,FY2020,Provide individuals and families with permanent housing,423,417,DOHMH
2743,CT181620190002657,07/01/2018,06/30/2021,1288224,FY2020,FY19 Renewal /Congregate Supported Housing Program,311,705,DOHMH
2744,CT106920190003242,04/01/2018,03/31/2021,2529707.58,FY2020,Renewal of Non-Residential Domestic Violence Services,135,879,DSS
2745,CT181620190000721,07/01/2018,06/30/2021,1756446,FY2020,FY2019 Renewal Crisis Respite Center,330,268,DOHMH
2746,CT181620190002914,07/01/2018,06/30/2021,878224,FY2020,Providing outpatient treatment for Severe Mental Illnesses,320,154,DOHMH
2747,CT181620190002562,07/01/2018,06/30/2021,1950000,FY2020,Forensic Assertive Community Treatment,320,15,DOHMH
2748,CT181620190002852,07/01/2018,06/30/2021,1094214,FY2020,Staff training & consultation for mental health students,312,417,DOHMH
2749,CT126020190002926,07/01/2018,06/30/2020,204176,FY2020,To support Immigrant Services ESOL/Civics in Queens,287,533,DYCD
2750,CT181620190002689,07/01/2018,06/30/2021,3004515,FY2020,Affordable Supportive Housing (SRO),311,31,DOHMH
2751,CT126020190002896,07/01/2018,06/30/2021,1452746,FY2021,COMPASS after-school Programming at PS 142 Amalia Castro Sch,271,311,DYCD
2752,CT126020190000543,07/01/2018,06/30/2020,453264,FY2020,SONYC after school services for students - BAIS SARAH SCHOOL,279,179,DYCD
2753,CT126020190000662,07/01/2018,06/30/2021,864000,FY2021,COMPASS middle school svcs at Comm. Hlth Academy of the Hts.,279,663,DYCD
2756,CT181620190000722,07/01/2018,06/30/2020,773087,FY2020,SCATTERED SITE HOUSING,308,692,DOHMH
2757,CT126020190000631,07/01/2018,06/30/2021,1178463,FY2020,COMPASS middle school services at P.S. 109,279,386,DYCD
2758,CT126020190001216,07/01/2018,06/30/2021,894635,FY2021,COMPASS middle school services at KIPP Academy Charter Schoo,279,880,DYCD
2759,CT181620190002372,07/01/2018,06/30/2027,3949821,FY2020,Mental Health Services- YES Adolescent Skill Center,326,397,DOHMH
2760,CT126020190002579,07/01/2018,06/30/2021,1208882,FY2021,COMPASS middle school services at The Urban Assembly School,279,675,DYCD
2761,CT126020190003641,07/01/2018,06/30/2020,165413,FY2020,To provide Healthy Families Services in Manhattan CD10,273,16,DYCD
2762,CT126020190000803,07/01/2018,06/30/2021,932919,FY2021,COMPASS middle school services at PS 19.,279,587,DYCD
2763,CT181620190002012,07/01/2018,06/30/2027,5406732,FY2020,Housing & supportive services to homeless population,308,698,DOHMH
2764,CT181620190002251,07/01/2018,06/30/2021,1633824,FY2020,Congregate Supported Housing,311,171,DOHMH
2765,CT126020190002147,07/01/2018,06/30/2020,165035,FY2020,"to provide Immigrant Services in  Manhattan CDs 1,2,3",284,21,DYCD
2766,CT126020190002148,07/01/2018,06/30/2020,125828,FY2020,"To provide Immigrant Services in Brooklyn CDs 6, 7",284,21,DYCD
2767,CT181620190002552,07/01/2018,06/30/2021,518661,FY2020,CYF BLENDED CASE MANAGEMENT & INTENSIVE CASE,310,881,DOHMH
2768,CT126020190002750,07/01/2018,06/30/2021,3167442,FY2021,COMPASS after-school Programming at PS 165,271,16,DYCD
2769,CT126020190001772,07/01/2018,06/30/2020,177515,FY2020,To Provide Immigrant Services in Bronx CD5,284,40,DYCD
2770,CT126020190002748,07/01/2018,06/30/2021,734860,FY2020,COMPASS middle school services at TAG YOUNG SCHOLARS,279,16,DYCD
2771,CT181620190002446,07/01/2018,06/30/2021,2786583,FY2020,"Prevention, Care, And Treatment Services",381,882,DOHMH
2772,CT181620190002266,07/01/2018,06/30/2021,2999175,FY2020,NY/NY III CONGREGATE SUPPORTIVE HOUSING,311,11,DOHMH
2773,CT126020190003796,07/01/2018,06/30/2021,2089710,FY2021,COMPASS programming at P.S. 215 Morris H. Weiss School,271,675,DYCD
2774,CT126020190003483,07/01/2018,06/30/2021,520489,FY2021,COMPASS middle school services at Spruce Street School,279,611,DYCD
2775,CT126020190000798,07/01/2018,06/30/2021,825200,FY2021,To provide Learning Lab services due to COVID 19 Pandemic.,279,163,DYCD
2776,CT126020190003637,07/01/2018,06/30/2021,1096378,FY2021,COMPASS  programming at Our World Neighborhood Charter,271,675,DYCD
2777,CT126020190002779,07/01/2018,06/30/2021,936219,FY2021,COMPASS middle school services at Middle Village Prep,279,329,DYCD
2778,CT126020190003799,07/01/2018,06/30/2021,1204772,FY2021,COMPASS  programming at P.S. 42 Robert Vernam School,271,675,DYCD
2779,CT126020190003633,07/01/2018,06/30/2021,1477505,FY2021,COMPASS  programming at P.S. 37 Cynthia Jenkins School,271,675,DYCD
2780,CT126020190002013,07/01/2018,06/30/2021,821846,FY2020,COMPASS middle school services at Harlem Village Academy,279,661,DYCD
2781,CT126020190002449,07/01/2018,06/30/2021,1360463,FY2021,COMPASS afterschool activities at Elliot Center,271,388,DYCD
2782,CT181620190001832,07/01/2018,06/30/2027,4563324,FY2020,Supported Housing - Congregate Site,311,448,DOHMH
2783,CT181620190002560,07/01/2018,06/30/2021,1749336,FY2020,ACT & Mental Health Services,320,9,DOHMH
2784,CT181620190002086,07/01/2018,06/30/2027,5557752,FY2020,Supported Housing - Scattered Sites,308,487,DOHMH
2785,CT126020190002649,07/01/2018,06/30/2021,1499265,FY2021,SONYC afterschool services at Queens Borowide,279,675,DYCD
2786,CT126020190002644,07/01/2018,06/30/2021,984400,FY2021,COMPASS middle school services at Icahn Charter School 2,279,675,DYCD
2787,CT126020190002641,07/01/2018,06/30/2021,1091777,FY2021,COMPASS middle school services at Public School 71,279,675,DYCD
2788,CT181620190002011,07/01/2018,06/30/2027,8353431,FY2020,Supportive housing adults complete training substance abuse,311,76,DOHMH
2789,CT181620190003967,07/01/2018,06/30/2021,1476754,FY2020,Alcohol Substance Abuse Services (OASAS),385,6,DOHMH
2791,CT126020190002447,07/01/2018,06/30/2021,333995,FY2021,SONYC after school services for students at Elliot Center,279,388,DYCD
2792,CT126020190002432,07/01/2018,06/30/2021,952348,FY2021,COMPASS middle school services at SONYC-Amsterdam PS 191,279,388,DYCD
2793,CT181620190002043,07/01/2018,06/30/2027,8010729,FY2020,Supported SRO-Congregate Adult with SMI & Homeless,311,463,DOHMH
2794,CT126020190003305,07/01/2018,06/30/2020,630463,FY2020,COMPASS middle school services at Opportunity Charter School,279,503,DYCD
2800,CT181620181427335,02/01/2018,06/30/2020,3367402,FY2020,NY/ NY III Supportive Housing,311,730,DOHMH
2801,CT181620190001756,07/01/2018,06/30/2027,2052090,FY2020,Supported Housing - Congregate Site,311,31,DOHMH
2802,CT126020190000148,07/01/2018,06/30/2021,1828919,FY2021,COMPASS after-school Programming at PS 94.,271,587,DYCD
2804,CT126020190002033,07/01/2018,06/30/2020,104188,FY2020,To support Immigrant Services ESOL/Civics in Brooklyn,287,18,DYCD
2805,CT126020190003002,07/01/2018,06/30/2021,1180187,FY2021,COMPASS after-school Programming at PS 65,271,302,DYCD
2806,CT126020190002269,07/01/2018,06/30/2021,915826,FY2021,COMPASS middle school services at P.S. 87,279,329,DYCD
2807,CT126020190002360,07/01/2018,06/30/2021,1700270,FY2021,COMPASS middle school services at JHS 25-Adrien Block School,279,329,DYCD
2808,CT106920181425186,04/01/2018,03/31/2021,2236322.7,FY2020,Renewal of Non-Residential Domestic Violence Services.,135,884,DSS
2809,CT126020190001369,07/01/2018,06/30/2020,173676,FY2020,To provide Immigrant Services in Bronx CD4,284,40,DYCD
2810,CT181620190001546,07/01/2018,06/30/2027,862506,FY2020,Mental Health Services,318,417,DOHMH
2811,CT126020190002034,07/01/2018,06/30/2020,212338,FY2020,To provide Immigrant Services in Brooklyn CD11,284,18,DYCD
2812,CT126020190002191,07/01/2018,06/30/2021,1557505,FY2021,COMPASS after-school Programming at PS 81 Jean Paul Richter,271,329,DYCD
2813,CT126020190002731,07/01/2018,06/30/2021,1278619,FY2020,COMPASS MS services at MS 137 American SCHL of Heros,279,62,DYCD
2814,CT181620181427125,01/01/2018,06/30/2020,2119946,FY2020,NY/NY III Congregate Supportive Living,311,15,DOHMH
2815,CT181620190001786,07/01/2018,06/30/2027,1104354,FY2020,ICL Providing Supportive & Transitional Housing.,308,125,DOHMH
2816,CT106920190001876,07/01/2018,06/30/2021,3775752.17,FY2020,Provision of Case Management Support Program for Region IV:,203,885,DSS
2818,CT126020190000797,07/01/2018,06/30/2021,1304860,FY2021,SONYC afterschool services at M.S/H.S. 368 - Bronx Borowide,279,163,DYCD
2819,CT126020190002749,07/01/2018,06/30/2021,1058120,FY2021,COMPASS  after-school Programming at PS 191,271,16,DYCD
2820,CT126020190002119,07/01/2018,06/30/2021,892122,FY2020,COMPASS middle school services at Teachers Prep. High School,279,444,DYCD
2821,CT126020190000949,07/01/2018,06/30/2021,932513,FY2021,COMPASS middle sch svcs at One World Middle Sch at Edenwald.,279,587,DYCD
2822,CT126020190002747,07/01/2018,06/30/2021,1925177,FY2021,COMPASS MS services at Innovate Manhattan Charter School.,279,311,DYCD
