site_id,provider_id,program_id,contract_id,agency_name,bbl,bin,community_board,council_district,latitude,longitude,nta,census_tract,catchment_type,catchment_zone,catchment_intersection_1,catchment_intersection_2,fixed_address,address_1,address_2,borough,city,state,postcode,site_name,site_budget,notes,accepts_dropins,language_taxonomy,service_taxonomy,population_taxonomy,service_setting_taxonomy,bp_category,bp_population,capacity,capacity_units,serves_food,catchment_description,state_senate_district,state_assembly_district
2543,466,269,1123,DYCD,4031720002,4075214,406,29,40.722707,-73.851699,QN17,71305,community district,"[""qn06""]",,,true,68-17 Austin Street,,queens,forest hills,NY,11375,JHS 190 RUSSELL SAGE (Q190),,JHS 190 RUSSELL SAGE (Q190),false,,,,,,,,seats,false,Queens CD 006,16,28
2544,37,263,3113,DYCD,4069030001,4149078,408,24,40.737517,-73.794031,QN41,1341,community district,"[""qn08""]",,,true,64-20 175 Street,,queens,fresh meadows,NY,11365,JHS 216 GEORGE J RYAN (Q216),,JHS 216 GEORGE J RYAN (Q216),false,"[""english""]",,,,,,300,seats,false,Queens CD 008,16,25
2545,526,263,3060,DYCD,3042780001,3095977,305,42,40.670556,-73.874165,BK82,1118,community district,"[""bk05""]",,,true,370 Fountain Avenue,,brooklyn,brooklyn,NY,11208,JHS 218 JAMES P SINNOTT (K218),,JHS 218 JAMES P SINNOTT (K218),false,"[""english"",""spanish""]","[""life skills""]",,,,,300,seats,false,Brooklyn CD 005,19,60
2546,80,263,3152,DYCD,3007780023,3012824,312,38,40.640473,-74.000807,BK34,108,community district,"[""bk12""]",,,true,4812 9 Avenue,,brooklyn,brooklyn,NY,11220,JHS 220 JOHN J PERSHING (K220),,JHS 220 JOHN J PERSHING (K220),false,"[""english"",""spanish"",""chinese-cantonese"",""chinese-mandarin""]","[""unspecified"",""life skills""]",,,,,300,seats,false,Brooklyn CD 012,17,49
2547,6,263,3094,DYCD,4117140100,4253607,410,28,40.675771,-73.816938,QN55,840,community district,"[""qn10""]",,,true,121-10 ROCKAWAY BOULEVARD,,queens,south ozone park,NY,11420,JHS 226 VIRGIL I GRISSOM (Q226),,JHS 226 VIRGIL I GRISSOM (Q226),false,,,,,,,300,seats,false,Queens CD 010,10,31
2548,110,263,3067,DYCD,3059230001,3148031,310,43,40.62668,-74.01512,BK30,206,community district,"[""bk10""]",,,true,7305 FT HAMILTON PARKWAY,,brooklyn,brooklyn,NY,11228,JHS 259,,JHS 259,false,"[""english"",""polish"",""arabic"",""chinese-cantonese"",""chinese-mandarin""]",,,,,,300,seats,false,Brooklyn CD 010,22,46
2549,68,263,3106,DYCD,3033430001,3076460,304,37,40.695362,-73.915142,BK77,433,community district,"[""bk04""]",,,true,231 PALMETTO STREET,,brooklyn,brooklyn,NY,11221,JHS 291 ROLAND HAYES (K291),,JHS 291 ROLAND HAYES (K291),false,"[""english"",""spanish""]","[""life skills"",""mental health services""]",,,,,300,seats,false,Brooklyn CD 004,18,53
2550,2373,264,6797,DYCD,1012230005,1032522,107,6,40.792219,-73.972011,MN12,177,community district,"[""mn07""]",,,true,154 West   93 Street,,manhattan,new york,NY,10025,Joan of Arc,,Joan of Arc,false,,,,,,,,seats,false,Manhattan CD 007,30,69
2551,37,269,1387,DYCD,4065070001,4439900,408,24,40.738858,-73.824877,QN37,809,community district,"[""qn08""]",,,true,63-25 Main Street,,queens,flushing,NY,11367,John Bowne High School,,,false,,,,,,,,seats,false,Queens CD 008,16,25
2552,6,264,10216,DYCD,4065070001,4439900,408,24,40.738858,-73.824877,QN37,809,community district,"[""qn08""]",,,true,63-25 Main Street,,queens,flushing,NY,11367,John Bowne High School - H.S. 425,,John Bowne High School - H.S. 425,false,,,,,,,,seats,false,Queens CD 008,16,25
2553,2549,264,7359,DYCD,3071850020,3194998,313,47,40.589268,-73.981738,BK26,308,community district,"[""bk13""]",,,true,50 AVENUE X,,brooklyn,brooklyn,NY,11223,John Dewey High School,,John Dewey High School,false,,,,,,,,seats,false,Brooklyn CD 013,23,45
2554,461,263,3096,DYCD,3027120001,3067788,301,33,40.719819,-73.948625,BK76,499,community district,"[""bk01""]",,,true,424 LEONARD STREET,,brooklyn,brooklyn,NY,11222,John Erricson Middle School 126,,John Erricson Middle School 126,false,,,,,,,300,seats,false,Brooklyn CD 001,26,50
2555,370,264,500,DYCD,4068260001,4147847,408,24,40.724458,-73.810216,QN37,1257,community district,"[""qn08""]",,,true,158-40 76 ROAD,,queens,fresh meadows,NY,11366,John F. Kennedy Jr. School,,John F. Kennedy Jr. School,false,,,,,,,,seats,false,Queens CD 008,14,25
2556,394,264,535,DYCD,3061370001,3342199,310,43,40.611925,-74.034436,BK31,5602,,,,,true,10114 4th Ave,,brooklyn,brooklyn,NY,11209,JOHN PAUL JONES PARK,,JOHN PAUL JONES PARK,false,,,,,,,,seats,false,,22,46
2557,793,279,2049,DYCD,5021650170,5146615,502,50,40.604273,-74.178469,SI05,29103,community district,"[""si02""]",,,true,1 Teleport Drive,,staten is,staten island,NY,10314,John W. Lavelle Preparatory Charter School,,John W. Lavelle Preparatory Charter School,false,"[""english"",""spanish""]",,,"[""school""]",,,60,seats,false,Richmond CD 002,24,63
2558,649,281,1283,DYCD,1016400001,1079195,111,8,40.797196,-73.942682,MN34,182,community district,"[""mn11""]",,,true,1820 Lexington Ave.,,manhattan,new york,NY,10029,Johnson - SCAN,,,false,,,,"[""community center""]",,,424,seats,false,Manhattan CD 011,30,68
2559,369,279,8107,DYCD,2030337501,2116415,206,15,40.8609,-73.891931,BX40,38302,community district,"[""bx06""]",,,true,400 EAST FORDHAM ROAD,,bronx,bronx,NY,10458,Jonas Bronck Academy,,Jonas Bronck Academy MS 228,false,,,,,,,90,seats,false,Bronx CD 006,34,78
2560,369,279,1273,DYCD,2030337501,2116415,206,15,40.8609,-73.891931,BX40,38302,community district,"[""bx06""]",,,true,400 EAST FORDHAM ROAD,,bronx,bronx,NY,10458,Jonas Bronck Academy,,Jonas Bronck Academy MS 228,false,,,,,,,90,seats,false,Bronx CD 006,34,78
2561,220,274,2310,DYCD,2028110003,2007733,205,15,40.850837,-73.903385,BX41,23502,community district,"[""bx05""]",,,true,230 East 179th Street,,bronx,bronx,NY,10457,Jonas Bronck Senior Housing,,Jonas Bronck Senior Housing,false,,,,,,,,seats,false,Bronx CD 005,33,86
2562,2203,264,6060,DYCD,3020050165,3341470,302,35,40.684189,-73.972691,BK68,179,community district,"[""bk02""]",,,true,13 Atlantic Commons,,brooklyn,brooklyn,NY,11217,"J'Ouvert City International, Inc.",,"J'Ouvert City International, Inc.",false,,,,,,,,seats,false,Brooklyn CD 002,25,57
2563,68,279,2366,DYCD,3022270001,3061064,301,33,40.703624,-73.953146,BK72,529,community district,"[""bk01""]",,,true,215 HEYWARD Street,,brooklyn,brooklyn,NY,11206,Juan Morel Campos Secondary School,,Juan Morel Campos Secondary School,false,,,,"[""school""]",,,91,seats,false,Brooklyn CD 001,26,50
2564,68,279,2366,DYCD,3022270001,3061064,301,33,40.703624,-73.953146,BK72,529,community district,"[""bk01""]",,,true,215 HEYWARD Street,,brooklyn,brooklyn,NY,11206,Juan Morel Campos Secondary School,,Juan Morel Campos Secondary School,false,"[""english"",""spanish""]","[""life skills"",""mental health services""]",,"[""school""]",,,91,seats,false,Brooklyn CD 001,26,50
2565,68,283,2063,DYCD,3022270001,3061064,301,33,40.703624,-73.953146,BK72,529,community district,"[""bk01""]",,,true,215 HEYWARD Street,,brooklyn,brooklyn,NY,11206,Juan Morel Campos Secondary School IS 71,,Juan Morel Campos Secondary School IS 71,false,,,,,,,,seats,false,Brooklyn CD 001,26,50
2566,2453,264,7442,DYCD,1005410023,1008717,102,1,40.730183,-73.997882,MN23,65,community district,"[""mn02""]",,,true,55 Washington Square South,,manhattan,new york,NY,10012,Judson Memorial Church,,Judson Memorial Church,false,,,,,,,,seats,false,Manhattan CD 002,27,66
2567,349,264,7625,DYCD,1016330013,1051991,111,8,40.791881,-73.946558,MN33,172,community district,"[""mn11""]",,,true,1680 Lexington Avenue,,manhattan,new york,NY,10029,Julia De Burgos Cultural Center,,Julia De Burgos Cultural Center,false,,,,,,,,seats,false,Manhattan CD 011,30,68
2568,2956,264,10215,DYCD,1007590037,1013575,104,3,40.753047,-73.99285,MN13,111,community district,"[""mn04""]",,,true,505 8 Avenue,Suite 1100,manhattan,new york,NY,10018,"Jumpstart for Young Children, Inc.",,"Jumpstart for Young Children, Inc.",false,,,,,,,,seats,false,Manhattan CD 004,27,75
2569,59,264,65,DYCD,1012807501,1035385,105,4,40.752262,-73.975464,MN19,92,community district,"[""mn05""]",,,true,420 Lexington Avenue,Suite 205,manhattan,new york,NY,10170,Junior Achievement of New York,,Junior Achievement of New York,false,,,,,,,,seats,false,Manhattan CD 005,27,73
2570,59,264,84,DYCD,1012807501,1035385,105,4,40.752262,-73.975464,MN19,92,community district,"[""mn05""]",,,true,420 Lexington Avenue,Suite 205,manhattan,new york,NY,10170,"Junior Achievement of New York, Inc",,"Junior Achievement of New York, Inc",false,,,,,,,,seats,false,Manhattan CD 005,27,73
2571,886,279,2833,DYCD,2029250001,2009611,203,16,40.834281,-73.903958,BX01,14701,community district,"[""bx03""]",,,true,3630 3 Avenue,,bronx,bronx,NY,10456,Kappa,,SONYC Round 3,false,,,,"[""school""]",,,90,seats,false,Bronx CD 003,33,79
2572,675,279,2835,DYCD,2031090001,2012957,206,15,40.845878,-73.886184,BX17,371,community district,"[""bx06""]",,,true,2055 MAPES AVENUE,,bronx,bronx,NY,10460,Kappa III,,,false,"[""english"",""spanish""]","[""unspecified""]",,"[""school""]",,,75,seats,false,Bronx CD 006,33,79
2573,675,279,2835,DYCD,2031090001,2012957,206,15,40.845878,-73.886184,BX17,371,community district,"[""bx06""]",,,true,2055 MAPES AVENUE,,bronx,bronx,NY,10460,Kappa III,,,false,"[""english"",""spanish""]","[""unspecified""]",,"[""school""]",,,90,seats,false,Bronx CD 006,33,79
2574,777,264,6501,DYCD,2029250001,2009611,203,16,40.834281,-73.903958,BX01,14701,community district,"[""bx03""]",,,true,3630 3 Avenue,,bronx,bronx,NY,10456,kAPPA Middle School X215,,kAPPA Middle School X215,false,,,,,,,,seats,false,Bronx CD 003,33,79
2575,918,263,3155,DYCD,3036360007,3082940,316,42,40.656045,-73.907238,BK81,922,community district,"[""bk16""]",,,true,985 ROCKAWAY AVENUE,,brooklyn,brooklyn,NY,11212,KAPPA V (K518),,KAPPA V (K518),false,,,,,,,300,seats,false,Brooklyn CD 016,19,60
2576,2833,264,9430,DYCD,1016490009,1052383,111,8,40.78663,-73.946775,MN33,164,community district,"[""mn11""]",,,true,215 E. 99th Street,,manhattan,new york,NY,10029,keep rising to the top,,keep rising to the top,false,,,,,,,,seats,false,Manhattan CD 011,29,68
2577,2477,264,7169,DYCD,4067110084,4145196,408,24,40.720727,-73.813366,QN37,77904,community district,"[""qn08""]",,,true,150-62 78th Road,,queens,flushing,NY,11367,Kehilat Sephardim of Ahavat Achim,,Kehilat Sephardim of Ahavat Achim,false,,"[""food services""]",,,,,,seats,false,Queens CD 008,15,25
2578,507,283,2325,DYCD,1017300016,1083985,110,9,40.812702,-73.939645,MN03,212,community district,"[""mn10""]",,,true,34 West 134th Street,,manhattan,new york,NY,10037,Kennedy Center,,Kennedy Center,false,,,,,,,,seats,false,Manhattan CD 010,30,70
2579,2638,264,7604,DYCD,4033520027,4080090,409,29,40.710982,-73.830094,QN60,775,community district,"[""qn09""]",,,true,105 82 Road,,queens,kew gardens,NY,11415,"Kew Gardens Council for Recreation and the Arts, Inc",,"Kew Gardens Council for Recreation and the Arts, Inc",false,,,,,,,,seats,false,Queens CD 009,15,27
2580,2779,264,9127,DYCD,3053140027,3123963,312,39,40.642837,-73.980513,BK41,496,community district,"[""bk12""]",,,true,188 Dahill Road,,brooklyn,brooklyn,NY,11218,Khan Tutorial,,Khan Tutorial,false,,,,,,,,seats,false,Brooklyn CD 012,21,44
2581,2774,264,9112,DYCD,4131500053,4282431,413,31,40.6707,-73.749133,QN66,650,community district,"[""qn13""]",,,true,139-34 225th Street,,queens,springfield gardens,NY,11413,Kickers Youth Sports Association of South East Queens Inc.,,Kickers Youth Sports Association of South East Queens Inc.,false,,,,,,,,seats,false,Queens CD 013,14,29
2582,138,264,167,DYCD,1017220038,1053465,110,9,40.806176,-73.94245,MN11,200,community district,"[""mn10""]",,,true,2014 5th Avenue,,manhattan,new york,NY,10035,"Kids Creative 404, Inc.",,"Kids Creative 404, Inc.",false,,,,,,,,seats,false,Manhattan CD 010,30,70
2583,874,279,2670,DYCD,3073890001,3320779,315,46,40.596626,-73.934846,BK17,572,community district,"[""bk15""]",,,true,3043 AVENUE W,,brooklyn,brooklyn,NY,11229,Kings Bay Y at Ave W Annex,,Kings Bay Y at Ave W Annex,false,,,,"[""community center""]",,,50,seats,false,Brooklyn CD 015,19,41
2584,874,264,10276,DYCD,3073630036,3200300,315,46,40.598158,-73.941441,BK17,570,community district,"[""bk15""]",,,true,3495 Nostrand Ave,,brooklyn,brooklyn,NY,11229,Kings Bay YM-YWHA,,Kings Bay YM-YWHA,false,,,,,,,,seats,false,Brooklyn CD 015,19,41
2585,2823,264,9325,DYCD,3074790035,3205691,315,48,40.587302,-73.934585,BK17,598,community district,"[""bk15""]",,,true,2670 Coyle Street,,brooklyn,brooklyn,NY,11235,Kings Bay Youth Org,,Kings Bay Youth Org,false,,,,,,,,seats,false,Brooklyn CD 015,22,41
2586,117,264,144,DYCD,3019570030,3055849,302,35,40.686142,-73.970678,BK68,179,community district,"[""bk02""]",,,true,50 Greene Avenue,,brooklyn,brooklyn,NY,11238,Kings CountyTennis Club,,Kings CountyTennis Club,false,,,,,,,,seats,false,Brooklyn CD 002,25,57
2587,2713,264,8339,DYCD,3066350008,3176004,315,44,40.609107,-73.97028,BK25,422,community district,"[""bk15""]",,,true,466 Avenue P,,brooklyn,brooklyn,NY,11223,"Kings Highway Beautification Association, Inc.",,"Kings Highway Beautification Association, Inc.",false,,,,,,,,seats,false,Brooklyn CD 015,22,45
2588,649,281,1283,DYCD,1015960001,1083316,110,9,40.800159,-73.947462,MN11,186,community district,"[""mn10""]",,,true,2 West 115th Street,,manhattan,new york,NY,10026,Kings Towers - SCAN,,Kings Towers - SCAN,false,,,,"[""community center""]",,,275,seats,false,Manhattan CD 010,30,68
2589,499,281,1511,DYCD,3013440001,3324601,308,41,40.67591,-73.927147,BK61,307,community district,"[""bk08""]",,,true,129 Kingsborough    1 Walk,,brooklyn,brooklyn,NY,11233,Kingsborough - Flatbush Development,,Kingsborough - Flatbush Development,false,,,,"[""community center""]",,,64,seats,false,Brooklyn CD 008,25,56
2590,361,279,2606,DYCD,3068830001,3186454,313,47,40.594291,-73.98577,BK26,306,community district,"[""bk13""]",,,true,2630 BENSON AVENUE,,brooklyn,brooklyn,NY,11214,Kingsborough Early College School,,,false,,,,"[""school""]",,,90,seats,false,Brooklyn CD 013,22,47
2591,184,272,3365,DYCD,2057130087,2087522,208,11,40.880698,-73.908162,BX29,289,community district,"[""bx08""]",,,true,295 West 231 Street,,bronx,bronx,NY,10463,Kingsbridge Heights Community Center,,Kingsbridge Heights Community Center,false,"[""spanish""]",,,,,,100,seats,false,Bronx CD 008,34,81
2592,184,272,3365,DYCD,2032570111,2015788,208,14,40.877504,-73.90033,BX28,277,community district,"[""bx08""]",,,true,3101 Kingsbridge Terrace,,bronx,bronx,NY,10463,Kingsbridge Heights Community Center,,Kingsbridge Heights Community Center,false,"[""spanish""]",,,,,,100,seats,false,Bronx CD 008,33,81
2593,184,279,2890,DYCD,2032570111,2015788,208,14,40.877504,-73.90033,BX28,277,community district,"[""bx08""]",,,true,3101 Kingsbridge Terrace,,bronx,bronx,NY,10463,Kingsbridge Heights Community Center,,Kingsbridge Heights Community Center,false,,,,"[""community center""]",,,55,seats,false,Bronx CD 008,33,81
2594,184,287,2866,DYCD,2032570111,2015788,208,14,40.877504,-73.90033,BX28,277,community district,"[""bx08""]",,,true,3101 Kingsbridge Terrace,,bronx,bronx,NY,10463,Kingsbridge Heights Community Center,,Kingsbridge Heights Community Center,false,,,,,,,108,seats,false,Bronx CD 008,33,81
2595,184,278,2231,DYCD,2032570111,2015788,208,14,40.877504,-73.90033,BX28,277,community district,"[""bx08""]",,,true,3101 Kingsbridge Terrace,,bronx,bronx,NY,10463,Kingsbridge Heights Community Center,,Kingsbridge Heights Community Center,false,,,,,,,,seats,false,Bronx CD 008,33,81
2596,184,264,223,DYCD,2032570111,2015788,208,14,40.877504,-73.90033,BX28,277,community district,"[""bx08""]",,,true,3101 Kingsbridge Terrace,,bronx,bronx,NY,10463,Kingsbridge Heights Community Center Inc,,Kingsbridge Heights Community Center Inc,false,,"[""food services""]",,,,,,seats,false,Bronx CD 008,33,81
2597,2471,264,7142,DYCD,2057960167,2084186,208,11,40.886562,-73.907206,BX29,295,community district,"[""bx08""]",,,true,505 West 236th Street,,bronx,bronx,NY,10463,Kingsbridge Riverdale Van Cortlandt Development Corp.,,Kingsbridge Riverdale Van Cortlandt Development Corp.,false,,,,,,,,seats,false,Bronx CD 008,34,81
2598,83,264,6973,DYCD,2031720046,2013899,205,14,40.859752,-73.900161,BX40,23703,community district,"[""bx05""]",,,true,120 East  184 Street,,bronx,bronx,NY,10468,Kingsway Jewish Center,,Kingsway Jewish Center,false,,,,,,,,seats,false,Bronx CD 005,33,86
2599,880,279,2758,DYCD,2024430190,2002458,204,17,40.823082,-73.921389,BX14,61,community district,"[""bx04""]",,,true,250 East  156 Street,,bronx,bronx,NY,10451,KIPP Academy Charter School,,KIPP Academy Charter School,false,,,,"[""school""]",,,90,seats,false,Bronx CD 004,29,79
2600,2547,279,7368,DYCD,3013700029,3036405,308,36,40.672654,-73.935161,BK61,343,community district,"[""bk08""]",,,true,1224 PARK PLACE,,brooklyn,brooklyn,NY,11213,KIPP AMP Charter School,,,false,"[""english""]","[""life skills""]",,"[""school""]",,,91,seats,false,Brooklyn CD 008,25,56
2601,2547,279,7353,DYCD,1020010005,1059942,109,7,40.819747,-73.958242,MN06,22302,community district,"[""mn09""]",,,true,625 West  133 Street,,manhattan,new york,NY,10027,KIPP Infinity Charter School,,,false,,,,"[""school""]",,,129,seats,false,Manhattan CD 009,31,70
2602,2547,279,7355,DYCD,1019640012,1059526,109,7,40.810527,-73.95604,MN09,20901,community district,"[""mn09""]",,,true,433 West  123 Street,,manhattan,new york,NY,10027,KIPP STAR College Prep Charter School,,,false,,,,"[""school""]",,,140,seats,false,Manhattan CD 009,30,69
2603,2547,279,7357,DYCD,1021120058,1076741,112,10,40.839304,-73.936159,MN36,249,community district,"[""mn12""]",,,true,21 JUMEL PLACE,,manhattan,new york,NY,10032,KIPP Washington Heights Middle School,,,false,,,,"[""school""]",,,91,seats,false,Manhattan CD 012,31,72
2604,556,291,1660,DYCD,2055640001,2091470,210,13,40.821702,-73.826592,BX52,144,community district,"[""bx10""]",,,true,550 Balcom Avenue,,bronx,bronx,NY,10465,Kips Bay Boys & Girls Club-Throggs Neck Houses,,Kips Bay Boys & Girls Club-Throggs Neck Houses,false,,,,"[""community center""]",,,,seats,false,Bronx CD 010,34,82
2605,556,293,1612,DYCD,2035700001,2092673,209,18,40.820311,-73.848338,BX09,86,community district,"[""bx09""]",,,true,625 Castle Hill Avenue,,bronx,bronx,NY,10473,Kips Bay Boys and Girls Club - Castle Hill Unit,,Kips Bay Boys and Girls Club - Castle Hill Unit,false,,,,"[""community center""]",,,,seats,false,Bronx CD 009,32,87
2606,327,264,855,DYCD,3032320042,3000000,304,34,40.698015,-73.925854,BK78,423,community district,"[""bk04""]",,,true,1278 Myrtle Avenue,,brooklyn,brooklyn,NY,11221,KNOW WASTE LANDS COMMUNITY GARDEN,,KNOW WASTE LANDS COMMUNITY GARDEN,false,,,,,,,,seats,false,Brooklyn CD 004,18,53
2607,327,264,428,DYCD,1019330020,1089330,110,9,40.812451,-73.948593,MN03,224,community district,"[""mn10""]",,,true,245 West  129 Street,,manhattan,new york,NY,10027,Know Waste Lands Community Garden,,Know Waste Lands Community Garden,false,,,,,,,,seats,false,Manhattan CD 010,30,70
2608,673,279,2377,DYCD,4157360001,4300730,414,31,40.60201,-73.762795,QN15,100802,community district,"[""qn14""]",,,true,821 Bay   25 Street,,queens,far rockaway,NY,11691,Knowledge and Power Preparatory Academy VI,,Knowledge and Power Preparatory Academy VI,false,,,,"[""school""]",,,120,seats,false,Queens CD 014,10,23
2609,673,279,2377,DYCD,4157360001,4300730,414,31,40.60201,-73.762795,QN15,100802,community district,"[""qn14""]",,,true,821 Bay   25 Street,,queens,far rockaway,NY,11691,Knowledge and Power Preparatory Academy VI,,Knowledge and Power Preparatory Academy VI,false,"[""english""]","[""unspecified""]",,"[""school""]",,,120,seats,false,Queens CD 014,10,23
2610,67,272,783,DYCD,4060300040,4134304,411,19,40.770539,-73.786535,QN46,1085,community district,"[""qn11""]",,,true,203-05 32nd Avenue,,queens,bayside,NY,11361,Korean Community Services of Metropolitan New York,,,false,"[""english"",""korean"",""spanish"",""chinese-cantonese"",""chinese-mandarin""]","[""unspecified"",""mental health services""]",,,,,108,seats,false,Queens CD 011,11,26
2611,67,287,2728,DYCD,4060300040,4134304,411,19,40.770539,-73.786535,QN46,1085,community district,"[""qn11""]",,,true,203-05 32nd Avenue,,queens,bayside,NY,11361,"Korean Community Services of Metropolitan New York, Inc.",,"Korean Community Services of Metropolitan New York, Inc.",false,,,,,,,155,seats,false,Queens CD 011,11,26
